epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,RT-DETR,0,0,0,0,0,0,84.34104919433594,11.856622718740812
-1,RT-DETR,0,0,0,0,0,0,61.54632568359375,16.24792363951903
-1,RT-DETR,0,0,0,0,0,0,76.09796524047852,13.140955830289055
-1,RT-DETR,0,0,0,0,0,0,79.79464530944824,12.53216924672003
-1,RT-DETR,0,0,0,0,0,0,67.57569313049316,14.798220390709622
-1,RT-DETR,0,0,0,0,0,0,61.461687088012695,16.270298577518822
-1,RT-DETR,0,0,0,0,0,0,74.12075996398926,13.491496855750519
-1,RT-DETR,0,0,0,0,0,0,73.24671745300293,13.652488941113669
-1,RT-DETR,0,0,0,0,0,0,71.84720039367676,13.918426807455807
-1,RT-DETR,0,0,0,0,0,0,95.1223373413086,10.512777839046349
-1,RT-DETR,0,0,0,0,0,0,77.74472236633301,12.86260944232332
-1,RT-DETR,0,0,0,0,0,0,72.18575477600098,13.85314877018453
-1,RT-DETR,0,0,0,0,0,0,75.592041015625,13.228905934598304
-1,RT-DETR,0,0,0,0,0,0,87.17751502990723,11.470847725551007
-1,RT-DETR,0,0,0,0,0,0,73.05169105529785,13.688937046550109
-1,RT-DETR,0,0,0,0,0,0,64.02468681335449,15.618975269886311
-1,RT-DETR,0,0,0,0,0,0,76.08318328857422,13.143508943456299
-1,RT-DETR,0,0,0,0,0,0,78.66454124450684,12.712207866207194
-1,RT-DETR,0,0,0,0,0,0,74.24068450927734,13.469703392552058
-1,RT-DETR,0,0,0,0,0,0,67.13485717773438,14.895391783624069
-1,RT-DETR,0,0,0,0,0,0,68.43423843383789,14.61256854588655
-1,RT-DETR,0,0,0,0,0,0,61.3858699798584,16.290393869600848
-1,RT-DETR,0,0,0,0,0,0,108.11400413513184,9.249495548699674
-1,RT-DETR,0,0,0,0,0,0,70.36566734313965,14.211476104155725
-1,RT-DETR,0,0,0,0,0,0,91.93301200866699,10.877485444572674
-1,RT-DETR,0,0,0,0,0,0,69.96369361877441,14.293127596277378
-1,RT-DETR,0,0,0,0,0,0,63.643455505371094,15.712534651981718
-1,RT-DETR,0,0,0,0,0,0,81.7108154296875,12.23828197945845
-1,RT-DETR,0,0,0,0,0,0,74.20825958251953,13.475588911878479
-1,RT-DETR,0,0,0,0,0,0,66.73502922058105,14.984634182067616
-1,RT-DETR,0,0,0,0,0,0,77.16870307922363,12.958621307570388
-1,RT-DETR,0,0,0,0,0,0,77.33392715454102,12.930935189695465
-1,RT-DETR,0,0,0,0,0,0,81.10260963439941,12.330059470439693
-1,RT-DETR,0,0,0,0,0,0,77.94928550720215,12.828853959252836
-1,RT-DETR,0,0,0,0,0,0,69.70524787902832,14.346122141843244
-1,RT-DETR,0,0,0,0,0,0,98.07395935058594,10.196386549718975
-1,RT-DETR,0,0,0,0,0,0,84.83290672302246,11.787878532383402
-1,RT-DETR,0,0,0,0,0,0,67.34514236450195,14.848880927262043
-1,RT-DETR,0,0,0,0,0,0,90.61717987060547,11.035435018259506
-1,RT-DETR,0,0,0,0,0,0,77.27360725402832,12.94102909823547
-1,RT-DETR,0,0,0,0,0,0,73.7760066986084,13.55454225226943
-1,RT-DETR,0,0,0,0,0,0,82.26633071899414,12.155641211418635
-1,RT-DETR,0,0,0,0,0,0,69.28253173828125,14.433652681422751
-1,RT-DETR,0,0,0,0,0,0,73.40502738952637,13.623045117788251
-1,RT-DETR,0,0,0,0,0,0,70.0540542602539,14.274691316008004
-1,RT-DETR,0,0,0,0,0,0,63.886165618896484,15.652841116891453
-1,RT-DETR,0,0,0,0,0,0,76.12156867980957,13.136881140827557
-1,RT-DETR,0,0,0,0,0,0,73.8840103149414,13.534728227898752
-1,RT-DETR,0,0,0,0,0,0,88.64617347717285,11.280802777770306
-1,RT-DETR,0,0,0,0,0,0,71.78640365600586,13.930214484513142
-1,RT-DETR,0,0,0,0,0,0,63.05646896362305,15.858801110111237
-1,RT-DETR,0,0,0,0,0,0,71.93660736083984,13.901128183372883
-1,RT-DETR,0,0,0,0,0,0,96.1461067199707,10.400837164551438
-1,RT-DETR,0,0,0,0,0,0,73.61865043640137,13.583514422936792
-1,RT-DETR,0,0,0,0,0,0,75.01363754272461,13.330909322060833
-1,RT-DETR,0,0,0,0,0,0,71.1822509765625,14.048445873526259
-1,RT-DETR,0,0,0,0,0,0,114.94874954223633,8.699529172629788
-1,RT-DETR,0,0,0,0,0,0,66.00332260131836,15.150752425606312
-1,RT-DETR,0,0,0,0,0,0,81.43281936645508,12.280061132353888
-1,RT-DETR,0,0,0,0,0,0,65.3841495513916,15.294226610900632
-1,RT-DETR,0,0,0,0,0,0,73.9438533782959,13.52377451691639
-1,RT-DETR,0,0,0,0,0,0,86.91954612731934,11.504892104880584
-1,RT-DETR,0,0,0,0,0,0,64.74900245666504,15.444253379336248
-1,RT-DETR,0,0,0,0,0,0,72.76105880737305,13.743615285305163
-1,RT-DETR,0,0,0,0,0,0,68.9237117767334,14.508794930245912
-1,RT-DETR,0,0,0,0,0,0,66.43033027648926,15.053364868696367
-1,RT-DETR,0,0,0,0,0,0,76.5070915222168,13.070683777197454
-1,RT-DETR,0,0,0,0,0,0,73.68850708007812,13.570637262514884
-1,RT-DETR,0,0,0,0,0,0,69.45943832397461,14.396891540293959
-1,RT-DETR,0,0,0,0,0,0,68.81451606750488,14.531817662119884
-1,RT-DETR,0,0,0,0,0,0,68.28975677490234,14.643484575530325
-1,RT-DETR,0,0,0,0,0,0,69.26441192626953,14.437428575362459
-1,RT-DETR,0,0,0,0,0,0,67.18277931213379,14.884766754795322
-1,RT-DETR,0,0,0,0,0,0,66.31135940551758,15.080372487685615
-1,RT-DETR,0,0,0,0,0,0,66.72954559326172,14.985865572880193
-1,RT-DETR,0,0,0,0,0,0,86.79652214050293,11.521198952893963
-1,RT-DETR,0,0,0,0,0,0,80.81173896789551,12.374439812479164
-1,RT-DETR,0,0,0,0,0,0,75.56796073913574,13.233121421021911
-1,RT-DETR,0,0,0,0,0,0,72.52097129821777,13.789114818772088
-1,RT-DETR,0,0,0,0,0,0,74.74923133850098,13.378063989334049
-1,RT-DETR,0,0,0,0,0,0,71.6552734375,13.955706984667803
-1,RT-DETR,0,0,0,0,0,0,80.1079273223877,12.483159075825082
-1,RT-DETR,0,0,0,0,0,0,69.96679306030273,14.292494428580191
-1,RT-DETR,0,0,0,0,0,0,81.3593864440918,12.291144804627747
