epoch,model_name,mAP50,mAP50_95,precision,recall,f1_score,loss,inference_time_ms,fps
-1,YOLOv8,0,0,0,0,0,0,17.722400021739304,56.42576619269078
-1,YOLOv8,0,0,0,0,0,0,15.745699987746775,63.50940261647275
-1,YOLOv8,0,0,0,0,0,0,20.643499912694097,48.441398223616154
-1,YOLOv8,0,0,0,0,0,0,15.430600033141673,64.8062938480818
-1,YOLOv8,0,0,0,0,0,0,31.084800022654235,32.17006380196147
-1,YOLOv8,0,0,0,0,0,0,16.974400030449033,58.91224421518164
-1,YOLOv8,0,0,0,0,0,0,17.477500019595027,57.216421048710785
-1,YOLOv8,0,0,0,0,0,0,14.004900003783405,71.40358015622041
-1,YOLOv8,0,0,0,0,0,0,16.592799918726087,60.26710409925651
-1,YOLOv8,0,0,0,0,0,0,15.086599974893034,66.28398722470205
-1,YOLOv8,0,0,0,0,0,0,14.02660005260259,71.29311424363692
-1,YOLOv8,0,0,0,0,0,0,23.937500081956387,41.77545677603069
-1,YOLOv8,0,0,0,0,0,0,20.965800038538873,47.69672505517662
-1,YOLOv8,0,0,0,0,0,0,16.092399950139225,62.141135138227064
-1,YOLOv8,0,0,0,0,0,0,14.08430002629757,71.00104358277267
-1,YOLOv8,0,0,0,0,0,0,14.147400041110814,70.68436582651994
-1,YOLOv8,0,0,0,0,0,0,16.061299946159124,62.261460987106375
-1,YOLOv8,0,0,0,0,0,0,30.66930000204593,32.60589579590309
-1,YOLOv8,0,0,0,0,0,0,16.646999982185662,60.07088370698162
-1,YOLOv8,0,0,0,0,0,0,13.940100092440844,71.73549640022024
-1,YOLOv8,0,0,0,0,0,0,19.87850002478808,50.30560649712103
-1,YOLOv8,0,0,0,0,0,0,20.470999996177852,48.84959211502664
-1,YOLOv8,0,0,0,0,0,0,30.0232000881806,33.307575377138946
-1,YOLOv8,0,0,0,0,0,0,15.253199962899089,65.56001379594683
-1,YOLOv8,0,0,0,0,0,0,16.700899926945567,59.87701287800545
-1,YOLOv8,0,0,0,0,0,0,16.855900059454143,59.326407754720854
-1,YOLOv8,0,0,0,0,0,0,18.720999942161143,53.41595016770031
-1,YOLOv8,0,0,0,0,0,0,14.304199954494834,69.90953728144497
-1,YOLOv8,0,0,0,0,0,0,14.06489999499172,71.0989769110398
-1,YOLOv8,0,0,0,0,0,0,13.861999963410199,72.13966257679814
-1,YOLOv8,0,0,0,0,0,0,16.321699949912727,61.26812789530217
-1,YOLOv8,0,0,0,0,0,0,14.02810006402433,71.28549093861565
-1,YOLOv8,0,0,0,0,0,0,16.42959995660931,60.86575465263957
-1,YOLOv8,0,0,0,0,0,0,16.871799947693944,59.27049888572684
-1,YOLOv8,0,0,0,0,0,0,29.35769991017878,34.062614001081336
-1,YOLOv8,0,0,0,0,0,0,14.327400014735758,69.79633422473708
-1,YOLOv8,0,0,0,0,0,0,14.490199973806739,69.01216006733196
-1,YOLOv8,0,0,0,0,0,0,14.778000069782138,67.66815504655376
-1,YOLOv8,0,0,0,0,0,0,13.932100031524897,71.77668820473922
-1,YOLOv8,0,0,0,0,0,0,20.374599960632622,49.0807182439007
-1,YOLOv8,0,0,0,0,0,0,19.263399997726083,51.91191586729463
-1,YOLOv8,0,0,0,0,0,0,16.34800003375858,61.169561899620895
-1,YOLOv8,0,0,0,0,0,0,16.262499964796007,61.49116077876922
-1,YOLOv8,0,0,0,0,0,0,16.923400107771158,59.08978063697755
-1,YOLOv8,0,0,0,0,0,0,14.102399931289256,70.90991638815188
-1,YOLOv8,0,0,0,0,0,0,14.963999972678721,66.8270517124967
-1,YOLOv8,0,0,0,0,0,0,14.542800025083125,68.76254904662241
-1,YOLOv8,0,0,0,0,0,0,14.270099927671254,70.07659407211948
